#Linkers: 
#Core	Expansion
ANKRD1 FAM81A FTH1 JMJD1C MT2A MYBPC3 MYH7 MYL2 MYL3 MYOM2 NAP1L2 NCOA4 PABIR1 PPP3CB PPP3R1 RCAN1 SIX1 ZNF529	
ABT1 AKR1C2 ARL8B B2M BTN3A3 CACNA2D2 CCR5 CD200R1 CD4 CD74 CLEC3B CNPY3 COL14A1 COL1A1 COL1A2 COL3A1 CPE CTSL CTSV CXCL12 CXCR4 FCGRT HFE HLA-DMA HLA-DQB1 HLA-DQB2 HLA-DRA HLA-DRB1 HLA-F HLA-G HTRA1 IGKC IL24 IMPDH1 KDM5C KIR3DL1 LILRB2 LRRC1 LRRC40 LSP1 LTF MAP1S MAPK15 MUCL1 NINJ1 NOP53 NR2F2 OAF OGN P4HA2 PCOLCE PHOSPHO1 PRL PXDN RNASE13 RPS6KB1 SCYL1 SIRPG SLC1A1 SPARC TAPBP TM2D3 TM4SF20 TSPYL2 ZFP1 ZNF286A ZNF532 ZNF592	
IGHG2 LGALS1 MEGF8 PSG1 PSG3 PSG5 SLITRK5 USF2	
CMYA5 IL6 IL6ST LIFR OSM OSMR	
ACADVL F12 HIBCH PRORP	
RTL8C SERPINA7	
ADAM17 ARL2 B4GALT1 CD151 CD63 CD9 CDRT15 COL18A1 COL5A1 CYFIP2 ENSA FKBP2 FURIN HBEGF IFI30 ITGA5 ITGB3 LUM MMP14 MMP2 MSMO1 OR10G4 PDE6D PLAC9 PLG PSAT1 RAB18 RALGDS RAP1A RAP2A RAP2B RAPGEF5 RGL1 RRAD SLIT2 SLX4IP THBS1 TIMP1 TIMP2 TIMP3 TSPAN9 TTC31	
PPWD1 WDR70	
CANT1 DPEP2NB LRIG1 NBL1	
GABRB2 GABRB3 GABRG2	
IDH3A NAPSA RDH13	
FCN1 PILRA PILRB PODXL PTPRA SORBS1	
CSPG4 GTPBP10 PCBP4	
TMEM59 TYW1	
MRPL48 MRPL55 RBMS3	
GAN ZC3H13	
CPTP PHF13 TBX20	
NPRL3 SZT2	
C2CD2 SEC14L1	
EPHB4 ZMYM4 ZSCAN5A	
PPA1 WIPI1	
IGHA1 IGHM JCHAIN	
GATA4 NKX2-5	
ADAM9 C1QA C1QB C1QC CD6 CLPSL1 COL4A1 COL4A2 CREBZF FNDC5 GYG1 H1-0 NFE2L1 NHLRC3 NUDT15 PARVA PTS PYGB RSU1 STBD1 XBP1	
COL6A2 COX6A2 FSTL1 NRP1 PLXND1 PRRG4 VEGFA VEGFB WNT10B	
GABRB1 NEUROD4	
PRRG3 RNF149	
BCL2L14 TRAPPC1 TRAPPC10	
ADGRL1 CDKL1 EDIL3	
CHMP1B MITD1	
CAPN15 HERPUD1 STARD9	
COL4A4 FGD6	
CYTH2 CYTH3 INAVA IPCEF1	
CYP11A1 FDX1	
AK1 DECR1 PCF11	
ACTA1 DMC1 TMSB4X	
ATP6V1A ATP6V1B1 ATP6V1B2 ATP6V1C1 ATP6V1E1 ATP6V1G1	
HMGN1 HMGN2	
ANKZF1 NRSN2	
DENND11 SETBP1	
RAD1 RAD17	
ANKRD13C PTGDR	
ADARB1 ZNF346	
DCN PLAT PLAU PPP4R4 SERPINA5 SERPINB6 SERPINE1 SERPINE2	
LMOD2 NOSIP TNNC1 TNNC2 TNNI3 TNNT2 TPM1 TPM2 TPM4	
PSMG3 PSMG4	
CENPT CLK1 DBI PPCDC PPIG UBXN2A	
CCL22 CRYAB CRYGC	
ABHD17A DYNC2I1 DYNC2LI1 DYNLT2B VSIG8	
DPP6 KCND2 KCNIP2	
CDAN1 TLK2 UBN1	
ALDOA ALDOC ANK1 CDCA4 ENO3 HSPG2 IFNA4 MYOM1 MYOZ2 OBSCN PALLD PDLIM3 SPTB TCAP	
FEZ2 HEATR5A KIF6	
GABPA ZC2HC1B	
HID1 RCN3	
RAB12 RILPL1	
GZMB SRGN	
APMAP CLK4 RASA4 RGMA SAMD4B TXNIP	
ITGAV TGFB3	
COX7C COX8A	
EMC10 EMC3	
ADAMTS13 VWF	
AUH ECHDC2 IBA57	
ANGEL1 EIF3A EIF3G EIF3K EIF4A2	
ARHGAP1 NKTR RAPH1 SRGAP1	
CLN5 GGA3 IGF2 IGF2R IGFBP1 IGFBP3 IGFBP4 NMRK2	
LCLAT1 NDUFB1 NDUFB10 NDUFB2 NDUFB3 NDUFB4 NDUFB6 NDUFB8 NDUFB9 NDUFS4 NDUFS6 NDUFV3 PRRT2 PVRIG TTC17	
CST9 KCMF1 MRS2	
CIITA IL12A IL1B IL1R1 IL1RN IRF1 SEC22C SPI1 ZSCAN29	
CENATAC TXNL4B ZNF114	
PCARE UFM1	
PLA2G3 PTK2B TGFB1I1	
INIP MTCH1 NABP1 NABP2	
COX4I1 COX6C	
RAB11FIP1 RELT	
H2BW1 PPP1R2B	
MDH1 TBCA	
EBF1 ERO1A	
ACP5 CIZ1	
DCAF16 FBN2 LDLRAP1 MAP2K7 MAPK8IP3 SFRP4	
MZT2B TUBGCP6	
CHMP4A PTPN23	
NPPA NPPB NPR3	
MYOF SCARB2	
EID3 EXOG MICU2 NSMCE2 NSMCE3 NSMCE4A SMDT1 TBC1D22A	
MSL1 MSL3	
KLF8 SGSM3	
CBWD2 ISCA2 SERPINC1 SERPING1 SUCLG1	
COA1 SLC23A2	
ATRX SMIM40 SPIN3	
KCNAB2 KCNAB3	
EXOC2 EXOC6B FABP3 SHTN1	
E2F3 E2F4 E2F5	
CFH CFHR1	
ADPRS HEXD	
ASXL2 KRBOX4 MBD5 TTC3	
FAM126B PDCL2	
CCDC85A RAB27B SYTL5	
CDC14B GRHPR	
EDEM2 FBLN7	
FBLN5 LOXL1	
EHD1 EHD3	
ALOX5 COTL1 HSD17B1 MAPKAPK2 PAFAH1B2 SLA ZFP36 ZFP36L1	
CBFB CHGB RUNX3	
AMPD1 AMPD2	
CENPC H2AC6	
ATP1B1 CRIP2 PCYT2	
LDB3 NPC2	
REV1 REV3L	
ARHGEF25 POTEE	
HRC ZNF699	
KLKB1 PDE3A PRRG2 SLFN12	
HSPB6 UBR3	
ADAM33 BTNL9 C1QL4 EPGN HACD1 IL10RA MYADM PTTG1IP TMEM106C	
LAMB1 LAMC1	
FOXN3 HRNR	
KPNA5 PLK3 RAD52 SPOPL	
GCC2 TTC4	
MRNIP PKIA	
G0S2 RPL30	
DPYSL2 DPYSL3	
AREG ICAM1	
CTSZ KRTAP10-10	
GSDMB IGFBP2	
CHD7 CHD8 UHRF1BP1L ZBTB7A	
SHE TRIT1	
ARC CSRP2	
FGF14 HOXD12 MAOB NFYA NFYB	
DPPA2 FGF12 SCN5A SETD5 SNTA1 ZNF460	
PRPF39 TRNAU1AP	
DAO DAOA	
RAB19 VCAN	
PNPLA2 SERPINF1	
CLIC4 CLIC5 GATD3A PPM1K	
GMPPA GMPPB PI4K2B PRUNE1	
RASL10A RIC8B	
LRRFIP1 LRRFIP2 TMOD1	
ALDH1A1 ALDH2 DENND10	
GLOD4 PNRC1 PNRC2 PPARGC1A RARB RORA	
AP3S1 CD14 OASL PPP1R12B	
EDNRA SYNGR2	
GPATCH4 OAZ1 RUFY1 SRA1	
ASAH1 BNIP3L CAMK1D GMFG	
GINS1 TIPIN	
PLEKHG5 RND3	
ALDH1B1 FEM1B	
CFDP1 REC8	
CHD2 ELOA2	
CYBA NCF1 NCF4	
TMEM159 ZNF391	
MIX23 MLYCD TAMM41	
DCBLD2 MFSD4B	
CACNA2D1 ETFDH MYH7B	
ACSF2 APOC1 ATP5MJ HCFC1R1 MIDN NDUFA2 NSG2 SYNGR3	
KCNJ2 KCNJ5	
EML1 ISG20L2	
FOSL2 IRF2BP2 JUNB	
CCNY CYP51A1	
NARS1 NUCB1 PRXL2B	
IFNGR1 SLC9A6 TMEM100	
ATOX1 FAM118A MOB3C PCYT1A	
CNN2 CNN3	
PRPF38B SLTM	
CXCL8 EGR1	
RAD51B RPAIN XRCC2	
DPY19L2 GUK1	
LIMCH1 OTUD6B	
GRK2 RASGRF1	
IL13 IL13RA1	
NFIX ZNF614	
PROK2 SOCS5 TMBIM1	
ALS2CL RAB22A	
LAMTOR1 LAMTOR4	
CCNG2 PPP2R5C	
CHRNA3 CHRNB4	
C7 C8G	
L3MBTL1 RPL36A ZNF146	
NDUFA1 NDUFS5	
ABHD6 CKMT2 ELN ITM2A OLFML3 TMED9	
BCL9L SSBP3 SSBP4 TAL1	
PIGA PIGP	
COG5 COG7	
C1R C1S	
CREBL2 CREBRF	
ABI3BP GOT1	
SOHLH1 STH	
ISCU SDHA SDHB	
FAM241A SGCD	
CLDN14 PLEKHA1	
SEPTIN10 SEPTIN11 SEPTIN5 SEPTIN7	
