#Linkers: 
#Core	Expansion
FAM81A NAP1L2 PABIR1 PPP3CB PPP3R1 RCAN1	
CACNA2D2 COL14A1 CPE HLA-DQB2 MUCL1 NR2F2 OAF OGN PRL RNASE13 TM2D3	
CMYA5 IL6 IL6ST LIFR OSM OSMR	
CD200R1 COL1A1 COL1A2 COL3A1 EHD1 EHD3 HAND2 HTRA1 IMPDH1 NINJ1 P4HA2 PCOLCE SCYL1 SPANXN3 SPARC	
B2M HLA-G LILRB2	
RTL8C SERPINA7	
ADAM17 ARHGAP20 CD151 CD63 CD9 COL18A1 COL5A1 CYFIP2 ENSA FKBP2 FURIN ITGA5 ITGB3 MMP14 MMP2 MSMO1 PLAC9 PLG RALGDS RAP1A RAP2A RAP2B RAPGEF5 RGL1 RNF213 RRAD THBS1 TIMP1 TIMP3	
ARHGEF40 ATRX SMIM40 SPIN3	
CANT1 DPEP2NB LRIG1 NBL1	
HLA-F IGKC KIR3DL1	
CT45A1 DCTD DMD DPPA2 FGF12 MRPL48 MRPL55 NGRN PBXIP1 PPP4R2 PPP4R3B PTPA RBMS3 SCN5A SNTA1 SNTB1 ZNF460	
IDH3A NAPSA RDH13	
C1QA C1QB C1QC COLGALT2 FCGR3A FCN1 FNDC5 GK PILRA PILRB PODXL PTPRA PTS SORBS1	
COMMD1 COMMD4	
CSPG4 GTPBP10 PCBP4	
RAD51B RPAIN XRCC2	
GAN ZC3H13	
MRPL16 MRPL57	
ADGRL1 ATP8B2 CDKL1 CHRNA5 COL6A2 COX6A2 EDEM2 EDIL3 EPHX1 FBLN7 FSTL1 NRP1 PLXND1 PRRG3 PRRG4 RNF149 SARAF TMEM30A TMEM59 TYW1 UPK3BL1 VEGFA VEGFB WNT10B	
NPRL3 SZT2	
ESYT2 LTF MAPK15 SIRPG	
C2CD2 SEC14L1	
NPPA NPPB NPR3	
PPA1 WIPI1	
BRD9 SMARCD3 SS18	
IFRD1 TCEAL4	
IGHA1 IGHM JCHAIN	
GATA4 NKX2-5	
CCR5 CD4 CXCL12 CXCR4 GLOD4 HLA-DMA HLA-DRA HLA-DRB1 IL24 LSP1 PHOSPHO1 PNRC1 PNRC2 PPARGC1A RARB RARG RHPN2 RORA SLC1A1	
AKAP5 BTBD1 LIMCH1 OTUD6B	
GABRB1 NEUROD4	
KLKB1 LPL PDE3A PRRG2 SLFN12	
BCL2L14 TRAPPC1 TRAPPC10	
CHMP1B MITD1 TTC33	
CD33 PROK2 SOCS5 TMBIM1	
CAPN15 HERPUD1 STARD9	
CYTH2 CYTH3 INAVA IPCEF1	
CYP11A1 FDX1	
SPIN2B WDHD1	
FTH1 MYL2 MYL3 ZNF529	
ATP6V1A ATP6V1B1 ATP6V1B2 ATP6V1C1 ATP6V1E1 ATP6V1G1	
MZT2B TUBGCP6	
ANKZF1 NRSN2	
PPWD1 WDR70	
CTTNBP2NL FRYL KIAA0930 PDCD10	
DENND11 SETBP1	
GTF3C2 RAD1 RAD17	
ANKRD13C PTGDR	
ACTR3B MYH1	
DCN PLAT PLAU PPP4R4 SERPINA5 SERPINB6 SERPINE1 SERPINE2	
NOSIP TNNC1 TNNC2 TNNI3 TNNT2	
CPTP PHF13 TBX20	
PSMG3 PSMG4	
MIX23 MLYCD PAM16 SLC25A29 TAMM41	
CENPT DBI PHAX PPCDC UBXN2A	
ABHD17A DYNC2I1 DYNC2LI1 DYNLT2B PAFAH1B1 VSIG8	
DPP6 KCND2 KCNIP2	
CDAN1 UBN1	
MYOZ2 PALLD PDLIM3	
FEZ2 HEATR5A KIF6	
GABPA ZC2HC1B	
HID1 RCN3	
COL4A4 FGD6	
GAS6 TYRO3	
PDAP1 PELI1	
GZMB SRGN	
ITGAV TGFB3	
COX7A2 COX7C COX8A	
CD14 OASL PPP1R12B	
ARL2 PDE6D	
ARL8B BTN3A3 CTSL CTSV CYP2J2 IKBIP MINDY2 RETSAT	
EMC10 EMC3	
ADAMTS13 VWF	
AUH ECHDC2 IBA57	
CERT1 EPDR1 PM20D2	
ARHGAP1 NKTR RAPH1 RHOC SRGAP1	
COQ2 NDUFAF2	
CLN5 GGA3 IGF2 IGF2R IGFBP1 IGFBP3 IGFBP4 NMRK2	
EPHB4 ZSCAN5A	
APMAP CLK4 RASA4 RGMA SAMD4B TXNIP	
LCLAT1 NDUFB2 NDUFB3 NDUFB4 NDUFB6 NDUFB8 NDUFB9 NDUFS4 NDUFV3 PRRT2 PVRIG TTC17	
CST9 KCMF1 MRS2	
CEBPB CIITA IL12A IL1B IL1R1 IL1RN IRF1 SEC22C SPI1 ZSCAN29	
CENATAC TXNL4B ZNF114	
CD6 CREBZF GYG1 H1-0 NFE2L1 PARVA PYGB RSU1 STBD1 XBP1	
PLA2G3 PTK2B TGFB1I1	
LEO1 TCEA3	
RAB11FIP1 RELT	
H2BW1 PPP1R2B	
ACOT11 GEMIN6	
CSTB MDH1 TBCA	
EBF1 ERO1A	
ATP1A4 BRAT1 DSG4 P2RY8	
ACP5 CIZ1	
DCAF16 FBN2 LDLRAP1 MAPK8IP3 SFRP4	
HSPB7 HSPB8	
CLCNKA MEGF8 PSG1 PSG3 PSG5 SLITRK5	
MYOF SCARB2	
MXI1 PEAR1	
CCNY CDK14 CYP51A1	
TMEM159 ZNF391	
LUM SLIT2	
KLF8 SGSM3	
CBWD2 ISCA2 SERPINC1 SERPING1 SUCLG1	
COA1 SLC23A2	
KCNAB2 KCNAB3	
SPATA2L TDP1	
EXOC2 EXOC6B FABP3 SHTN1	
E2F3 E2F4 E2F5	
CFH CFHR1	
IFT172 TTC30B	
MSL1 MSL3	
ADPRS HEXD	
ASXL2 KRBOX4 MBD5 TTC3	
ANK1 OBSCN SPTB	
FAM126B PDCL2	
BZW2 EID3 MICU2 NSMCE2 NSMCE3 NSMCE4A SMDT1	
CCDC85A RAB27B SYTL5	
KCNJ12 LIN7C	
LGMN PPP2R3C	
FBLN5 LOXL1	
CLDN14 PLEKHA1	
ALOX5 COTL1 HSD17B1 MAPKAPK2 ZFP36L1	
AK1 PCF11	
CBFB CHGB RUNX3	
KYNU MCCD1 MYL7 ZNF765	
CDH2 CNTN1 PTPRB	
INIP MTCH1 NABP1 NABP2	
PNPLA2 SERPINF1 UBE2R2	
ATP1B1 CLVS2 CRIP2 PCYT2	
LDB3 NPC2	
REV1 REV3L	
DEXI PEX16	
HRC ZNF699	
HACD1 LDLRAD1 MYADM PTTG1IP TMEM106C	
HSPB6 UBR3	
CDC14B GRHPR ZNF696	
DDX58 RNF125	
FOXN3 HRNR	
KANSL2 ZNF609	
KPNA5 PLK3 RAD52 SPOPL	
GCC2 TTC4	
MRNIP PKIA	
PAM PLXDC2 UBR2	
GSDMB IGFBP2	
SHE TRIT1	
F12 HIBCH PRORP	
ARC CSRP2	
ATL1 PANK2	
ACKR3 ATP5F1D FRMD3	
FGF14 HOXD12 MAOB NFYA NFYB	
REPIN1 RPL7L1	
B4GALT1 OR10G4	
PRPF39 TRNAU1AP	
AMPD1 AMPD2	
