#Linkers: 
#Core	Expansion
PPWD1 WDR70	
DENND11 SETBP1	
RAD1 RAD17	
ANKRD13C PTGDR	
ADARB1 ZNF346	
DCN PLAT PLAU PPP4R4 SERPINA5 SERPINB6 SERPINE1 SERPINE2	
LMOD2 NOSIP TNNC1 TNNC2 TNNI3 TNNT2 TPM1 TPM2	
CPTP PHF13 TBX20	
PSMG3 PSMG4	
CENPT CLK1 DBI PPCDC PPIG UBXN2A	
CCL22 CRYAB CRYGC	
ABHD17A DYNC2I1 DYNC2LI1 DYNLT2B VSIG8	
DAO DAOA	
CDAN1 TLK2 UBN1	
ALDOA ALDOC ANK1 CDCA4 ENO3 HSPG2 IFNA4 MYOM1 MYOZ2 OBSCN PALLD PDLIM3 SPTB TCAP	
FEZ2 HEATR5A KIF6	
GABPA ZC2HC1B	
HID1 RCN3	
RAB12 RILPL1	
GZMB SRGN	
APMAP CLK4 RASA4 RGMA SAMD4B TXNIP	
COX7C COX8A	
CCNY CYP51A1	
ADAMTS13 VWF	
AUH ECHDC2 IBA57	
ATP1B1 CRIP2 PCYT2	
ARHGAP1 NKTR RAPH1 RHOC SRGAP1	
CLN5 GGA3 IGF2 IGF2R IGFBP1 IGFBP3 IGFBP4 NMRK2	
LCLAT1 NDUFA1 NDUFB1 NDUFB10 NDUFB2 NDUFB3 NDUFB4 NDUFB6 NDUFB8 NDUFB9 NDUFS4 NDUFS5 NDUFS6 NDUFV3 PRRT2 PVRIG TTC17	
CST9 KCMF1 MRS2	
CIITA IL12A IL1B IL1R1 IL1RN IRF1 SEC22C SPI1 ZSCAN29	
CENATAC TXNL4B ZNF114	
PCARE UFM1	
ACSF2 APOC1 ATP5MJ HCFC1R1 NDUFA2 NSG2	
PLA2G3 PTK2B TGFB1I1	
INIP MTCH1 NABP1 NABP2	
RAB11FIP1 RELT	
H2BW1 PPP1R2B	
MDH1 TBCA	
EBF1 ERO1A	
ACP5 CIZ1	
DCAF16 FBN2 G0S2 GADD45B LDLRAP1 MAP2K7 MAPK8IP3 RPL30 SFRP4	
MZT2B TUBGCP6	
HSPB7 HSPB8	
ANKRD1 JMJD1C MT2A MYOM2	
ARL8B BTN3A3 CTSL CTSV	
CHMP4A PTPN23	
CEBPG DGKZ MYZAP WDR89	
ALDH1A1 ALDH2 DENND10	
AKT2 ALOX5 COTL1 HSD17B1 MAPKAPK2 PAFAH1B2 PDP1 RPL17 SLA SNUPN ZFP36 ZFP36L1	
KLF8 SGSM3	
CBWD2 ISCA2 SERPINC1 SERPING1 SUCLG1	
COA1 SLC23A2	
ATRX SMIM40 SPIN3	
EXOC2 EXOC6B FABP3 SHTN1	
E2F3 E2F4 E2F5 LIN54	
CFH CFHR1	
MSL1 MSL3	
ADPRS HEXD	
ASXL2 KRBOX4 MBD5 TTC3	
NARS1 NUCB1 PRXL2B	
FAM126B PDCL2	
CCDC85A RAB27B SYTL5	
CDC14B GRHPR	
EDEM2 FBLN7	
FBLN5 LOXL1	
CLDN14 PLEKHA1	
CYP11A1 FDX1	
ANGEL1 EIF3A EIF3G EIF3K	
CBFB CHGB RUNX3	
CENPC H2AC6	
LDB3 NPC2	
REV1 REV3L	
ARHGEF25 POTEE	
HRC ZNF699	
KLKB1 PDE3A PRRG2 SLFN12	
FCER2 STAT6	
EID3 EXOG MICU2 NSMCE2 NSMCE3 NSMCE4A SMDT1 TBC1D22A	
HSPB6 UBR3	
FOXN3 HRNR	
SEPTIN10 SEPTIN11 SEPTIN2 SEPTIN5 SEPTIN7 SUB1	
CANT1 DPEP2NB LRIG1 NBL1	
KPNA5 PLK3 RAD52 SPOPL	
MRNIP PKIA	
COX6C COX7B	
DPYSL2 DPYSL3	
AREG ICAM1	
CTSZ KRTAP10-10	
GSDMB IGFBP2	
SHE TRIT1	
ACADVL F12 HIBCH PRORP	
HACD1 MYADM PTTG1IP TMEM106C	
ACKR3 ATP5F1D FRMD3	
FGF14 HOXD12 MAOB NFYA NFYB	
DCTD DPPA2 FGF12 PBXIP1 SCN5A SETD5 SNTA1 ZNF460	
B4GALT1 OR10G4	
PRPF39 TRNAU1AP	
AKR1C2 ZFP1	
RAB19 VCAN	
PNPLA2 SERPINF1	
CLIC4 CLIC5 GATD3A	
GMPPA GMPPB PI4K2B PRUNE1	
RASL10A RIC8B	
LRRFIP1 LRRFIP2 TMOD1	
GLOD4 PNRC1 PNRC2 PPARGC1A RARB RORA	
EDNRA SYNGR2	
GPATCH4 OAZ1 RUFY1 SRA1	
ASAH1 CAMK1D GMFG	
GINS1 TIPIN	
PLEKHG5 RND3	
ALDH1B1 FEM1B	
CFDP1 REC8	
DPP6 KCND2 KCNIP2	
CHD2 ELOA2	
CYBA NCF1 NCF4	
TMEM159 ZNF391	
MIX23 MLYCD TAMM41	
DCBLD2 MFSD4B	
CACNA2D1 ETFDH MYH7B	
KCNJ2 KCNJ5	
EML1 ISG20L2	
IFNGR1 SLC9A6 TMEM100	
ATOX1 FAM118A MOB3C PCYT1A	
CNN2 CNN3	
PRPF38B SLTM	
CXCL8 EGR1	
DPY19L2 GUK1	
BTBD1 LIMCH1 OTUD6B	
IL13 IL13RA1 IL13RA2	
NFIX ZNF614	
PROK2 SOCS5 TMBIM1	
ALS2CL RAB22A	
LAMTOR1 LAMTOR4	
CCNG2 PPP2R5C	
CHRNA3 CHRNB4	
C7 C8G	
L3MBTL1 RPL36A ZNF146	
ABI3BP GOT1	
ABHD6 CKMT2 ELN OLFML3	
BCL9L SSBP3 SSBP4 TAL1	
PIGA PIGP	
C1R C1S	
CREBL2 CREBRF	
SOHLH1 STH	
ISCU SDHB	
COG5 COG7	
FAM241A SGCD	
EHD1 EHD3	
